episode,total_demand,served,charged,rejection,total_rewards,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_subsidy,mean_subsidy,std_subsidy,max_envy,mean_envy,std_envy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
962,1817,1716,1417,0.055586131,50638.68962,109823.7919,1259.844051,3175.46995,15,5.062185464,2.156438834,4.995685923,2.126533808,1.7494694,36.6,0.693364915,2.814812205,36.6,1.747644441,4.069477892,9,4.770833333,2.030902748,45.15789474,17.30002482,37.28947368,17.37800772,1.043437322,1.704679799,0.203765898,0,0,0,0.108058802,0,0,0.142311004,0,0,0.463636364,0,0,0.724480143,0.65046039,1.229179183,1.515052109,0,0,10.70589715,0.666055716,1.103747668,3.275822528,1.973270511,0,0,2.451103124,0.58422592,2.151648592,2.661479488,0.911487962,0.328287119,0.869973734,0,1.330957606,0.558448036,1.442573646,1.75341639,0,2.274615473,2.080663688,0.3489088,4.028559631,1.763895588,0.104570406,0.560541987,1.84608037,0.315253758,0,2.933831408,709.1913961
963,1879,1780,1479,0.0526876,53454.3882,112578.9262,1262.015553,3025.033147,14.99423188,5.008664743,2.117317454,4.99965934,2.070320115,1.733046419,36.6,0.671642125,2.712509353,36.6,1.609916523,3.810570602,9,5.151041667,1.747944912,46.84210526,16.40527244,38.92105263,16.37935411,0.818945803,0.942150992,0,0,0.113804772,0.2,0.032420837,0,0,0,2.281818182,0,0.202054987,1.775596424,0,0.468390073,0.639863942,1.629318754,1.367261472,0.261640575,0,2.817881816,0.091551782,1.341672202,3.575616614,1.546264599,0,0,2.093823257,0.598194722,1.55783274,1.759556765,1.111222775,0.7182686,0.309090909,0.10159968,1.760785373,0.4410723,1.627613172,0.826241525,0,1.7076818,2.385064588,0.617322423,0.359690318,0.221252931,0,0.261538462,3.12,0.205334953,0,2.883249333,714.1865307
964,1805,1708,1408,0.053739612,50928.96545,109101.6562,1223.813497,3380.883675,14.9945453,5.176813055,2.314257709,4.995685923,2.096438482,1.753637998,36.6,0.678013018,3.162507743,36.6,1.873065748,4.262112761,9,4.848958333,1.624390577,44.94736842,16.19608037,37.05263158,16.22692267,1.001790757,1.097541179,0,0,0,0.125925926,0.324596837,0,0,0.963239245,0.632843191,0,0.042032322,1.6254169,0,0,0.985021288,1.19982702,1.045386424,0.155865641,0,2.687192105,0.821996599,2.020076583,3.678755945,2.721405531,0,0,4.700468452,0.364919014,1.979944837,2.246708936,1.313200629,0.538190946,1.000400562,0.072125291,1.112001776,0.639416294,1.250961272,1.764299198,0,3.362262631,0.89911235,1.865494695,1.784146877,2.159443914,1.669089088,0.607407326,0.728571429,0,0,2.387711588,711.4889959
965,1798,1688,1387,0.061179088,49188.08729,108641.5406,1512.153152,3329.890805,15,4.971092445,2.020032369,4.997300365,2.187341489,1.744397997,36.6,0.841019551,3.465897135,36.6,1.851997111,4.272568396,10,5.145833333,1.814175471,44.42105263,16.64747741,36.5,16.64608378,0.972957147,1.282517776,0,0,0,0,0.003304077,0,0,0,5.56,0,0,0.821238253,0,0.430526138,0.899086937,1.76099124,0.292614033,0,0,0.566666667,1.045904535,2.016073391,3.657749491,2.710000984,0,0,4.964775152,0.491992959,1.134964492,2.766422844,1.339297496,0.999879929,0.728571429,0.157214001,1.452659573,1.261098255,1.029721142,0.887346486,0,2.14668604,0.666122016,2.748140814,1.362316977,2.638990087,0,0.239807927,0.894736842,0,0,2.6026408,722.2909902
966,1855,1743,1456,0.060377358,51660.72231,110182.4925,1113.175378,3202.453618,14.98977708,5.056448774,2.140737139,4.998402609,2.119615928,1.716542258,33.73347796,0.600094544,2.538547837,36.6,1.72639009,3.847210763,9,4.927083333,1.775086803,45.86842105,17.34657717,38.31578947,16.97227656,0.878262649,1.013677133,0,0,0,0.340241271,0,0,0,0.192432832,0.489193132,0,0,2.582221774,0,1.177004659,0.71108282,0.929308849,1.603149278,0,0,0.197343676,0.037604339,3.202597189,3.714863137,2.118918692,0,0,1.664024857,2.210076962,1.852398314,1.714310406,1.668029523,0.664224307,0.108810807,0.387035685,1.404547636,1.083967183,0.945954146,1.306492382,0,3.177528638,1.295421014,0.57374658,1.133333333,0.788721754,0.139065761,0.501218872,3.12,0,0,3.845129733,721.3750006
967,1919,1812,1508,0.055758207,52912.94372,114702.4069,1682.667483,4218.602354,15,5.221256155,2.343058613,4.999942633,2.02781909,1.704271975,36.6,0.876846005,3.613978247,36.6,2.198333692,4.833859835,9,5.104166667,1.667577876,47.68421053,18.14721272,39.68421053,18.03666626,1.331033048,1.659055965,0,0,0,0.431320176,0.376097206,0,0,0.24220198,0.490313253,0,0.451003816,0,0,1.303922283,1.218786912,2.246636596,2.63679651,0.284584814,0,9.566439572,1.740737096,1.292444196,3.747822175,2.269032778,0,0,4.94241029,0.704551192,1.064612178,2.874371303,0.923012198,1.132068324,0.676135715,1.862025531,0.704333151,0.466591975,2.311264515,3.069509697,1.576369825,1.893091141,3.330433447,2.206818074,1.756050259,0.611685884,0.808657804,2.699048371,0.784615385,0.524823718,0,3.493292695,726.8531793
968,1805,1711,1414,0.052077562,50661.11433,109095.2944,1385.921106,3123.032393,14.86504928,5.172003325,2.268270758,4.995685923,2.168588739,1.705778162,36.6,0.767823328,2.898990248,36.6,1.730211852,3.663335644,10,5.026041667,2.09770434,45.02631579,17.2512194,37.21052632,16.87439339,0.87463286,1.148946917,0,0,0,0.063690135,0,0,0,0,0.178947368,0,0.293614276,0,0,0,0.278401965,1.300651102,0.902309079,0,0,5.014582503,0.487538114,0.837180535,3.592330992,2.281935272,0,0,3.709498934,0.87295257,1.3904868,2.587699793,0.894917028,0.648772605,0.845565451,1.669230769,1.904139545,0.823378028,0.993321473,0.920666072,0,1.597589097,2.409933723,0.329965632,3.293885584,0.515394913,0.605730019,0.828085384,0.784615385,0,0,3.467684485,729.0526374
969,1843,1725,1423,0.064026044,51830.40098,110197.4044,1500.502904,3527.065866,14.98143898,5.118289257,2.212502323,4.999942633,2.126678833,1.731930601,36.6,0.814163269,3.4418833,36.6,1.913763356,4.463548557,10,5.197916667,2.191934988,45.39473684,18.38841093,37.44736842,18.19875266,1.009847101,1.258111399,0,0,0,0.368185928,0.130519482,0,0,0,0.359585128,0.030971613,0.119851471,1.239377219,0,0.007461239,0.765242081,1.356525753,0.969932819,0,0,1.547424314,0.528257788,1.587029509,3.811289757,2.313234087,0,0,3.630535376,1.180334991,1.521468761,2.127717694,1.165092714,1.013317698,0.376232037,0.044440252,1.211451912,0.545234024,0.770565228,3.455981622,0,1.477241234,2.884248898,0.799004987,5.246838821,2.709244928,0.070747117,0.555421477,3.5625,0,0,3.403382488,735.9271994
970,1894,1806,1505,0.046462513,53431.16072,113830.2281,1466.399083,3887.722354,15,5.173110212,2.202776784,4.996892538,2.121232686,1.716717201,36.6,0.77423394,3.284474801,36.6,2.052651718,4.466319927,10,5.020833333,1.920173422,47.52631579,16.64922448,39.60526316,16.36353371,1.089952073,1.318212363,0,0,0.040187008,0,0.218752906,0,0,0.283714286,0.058635483,0.229284953,0.334167617,1.792898238,0,0.582882269,1.059690007,1.016865365,1.936635965,0,0,2.408270381,1.632050119,1.268252122,3.635462946,3.162937251,0,0,3.016138852,1.663391547,1.365022969,2.131088854,1.691075981,0.414277604,0.984871947,0.708251147,1.544045126,1.061962696,1.394177546,2.21184965,0,1.670064864,5.309571536,5.842806142,1.133333333,0.392711649,0.154545455,0.68,0,0.377777778,0,2.744296748,739.9552828
971,1769,1655,1370,0.064443188,49614.47035,105108.3075,1383.549643,3526.880834,15,5.078363772,2.242145517,4.999689796,2.08271497,1.753789555,33.2229629,0.782108334,3.336253823,36.6,1.993714434,4.78597598,9,4.953125,1.783281919,43.55263158,16.24758665,36.05263158,15.9240754,1.330268162,2.13494995,0,0,0,0.2,0.467720693,0,0,0,0.226666667,0,0.562613306,0.927272727,0,0,0.905619435,0.862899071,0.868174966,0.225552491,0,10.1369855,0.90589976,1.854918679,3.481037276,2.167738472,0,0,4.808334457,0.934891855,1.126538545,2.439231433,1.422773514,0.460054096,0.226000561,0.879182813,1.4786979,0.818800579,3.330820645,1.843253211,0,3.925844563,2.311179726,1.13604423,10.10063605,0.681530503,0,2.357589328,0.686126541,0.422510351,0,2.774861283,750.7582944
972,1781,1693,1394,0.049410444,50734.25835,108720.0563,1256.524526,3129.127714,14.96981782,5.176964912,2.266898042,4.999605568,2.109185224,1.72284117,36.6,0.705516298,2.956863159,36.6,1.756949867,3.978808692,9,4.953125,1.863266236,44.55263158,17.3549589,36.68421053,17.34344296,1.00445715,1.517111083,0,0,0,0.513448776,0,0,0,0.371402016,0,0.490386867,0.281986411,1.464091164,0,0.221062,0.479788544,1.416016742,0.579075878,0.151805973,0,7.74818845,0.557366765,1.707022917,3.389576446,2.32589246,0,0,1.902522237,1.013238606,1.749408204,2.919224446,0.781224552,0.603036508,0.2,0.905977462,1.101971841,0.927486539,2.570616183,1.461061743,0,1.694674087,0.507566953,0.374157991,6.550556542,0.923807003,0.272896012,0.538785096,0.523076923,0,0,2.851940027,743.3025948
973,1840,1722,1417,0.064130435,51014.42914,110487.4331,1114.730227,3215.820547,15,5.142743887,2.299720651,4.999439526,2.062313094,1.717406408,35.18359263,0.605831645,2.543629891,36.6,1.747728558,3.935109119,10,5.020833333,1.876272716,45.31578947,17.07276265,37.28947368,17.08170442,0.977670025,1.525152237,0,0,0,0,0,0,0,0,0,0.277456712,0.459187315,2.559557405,0,0,0.857932633,1.366010217,1.210206439,0.011258142,0,0.395688502,0.451282362,1.719400654,3.269202457,2.394522611,0,0,1.934546279,0.665675722,1.97904017,2.908909299,1.313370957,0.733797753,0,0.72753229,1.844094194,1.461352167,1.445426917,0.971907463,0,1.999785037,2.678047099,0.774240402,9.427260311,1.029193848,0.525621463,0.514324403,0,0,0,2.741590633,754.627669
974,1806,1696,1398,0.060908084,51219.59506,108055.4625,1056.319091,3101.460139,14.9955978,5.139197147,2.224233289,4.989248765,2.068550582,1.755099172,36.6,0.584894292,2.66070451,36.6,1.717309047,3.932364995,10,4.838541667,1.814287612,44.63157895,16.5996529,36.78947368,17.01262363,0.984855983,0.968799784,0,0,0,0.281323674,0.380230671,0,0,0.098259638,0.595838619,0,0.285339225,2.034244801,0,0.822586702,0.374096739,1.375481678,0.778273899,0.226131798,0,2.502640193,0.379289259,1.341324901,3.495514012,2.244211614,0,0,1.345514282,1.208333881,1.625421963,2.665673871,1.207387161,0.991694664,0.829108273,0.441259496,2.087356697,1.44732871,0.902596587,1.611547838,1.617954401,3.040396654,1.975993907,0.595884873,0.85,0.643101758,3.187708992,2.485558424,0.283333333,0,0,2.490512197,758.7172454
975,1811,1702,1399,0.060187742,51297.86518,109238.4431,1252.623277,3118.070103,15,5.112694144,2.237399474,4.997675427,2.129275058,1.720840297,36.6,0.691674918,3.203574807,36.6,1.721739427,4.076693526,9,5.109375,1.835278029,44.78947368,19.24380679,36.81578947,19.53789201,0.865513796,1.074831081,0,0,0,0,0.237334738,0,0,0,0.249146025,0,0,1.02,0,0.372455459,0.651129581,1.124463006,0.759865232,0,0,2.445862718,0.436309853,0.842493141,3.75226762,1.822533403,0,0,5.224339751,0.693765262,1.324020028,2.599447008,1.468532059,0.069778682,1.901365021,1.710005023,2.235716435,0.234996737,2.066624881,0.817172842,0,1.484154374,0.842140233,1.225295266,1.02,1.674239973,1.146140438,0.958581226,0,0,0,2.866315638,769.0332727
976,1886,1794,1495,0.048780488,52524.08649,113596.0088,1682.95442,3624.068378,15,5.188096916,2.334320908,4.999680341,2.115410587,1.709444555,36.6,0.892340625,3.607803579,36.6,1.921563297,4.328867965,9,5.114583333,1.707030753,47.21052632,16.4495367,39.34210526,16.58990866,1.069883968,1.415156981,0,0,0,0.379206921,0,0,0,0,0.195258492,0.057724411,0.521354974,2.726028611,0,0.252821045,0.814333595,0.535040102,1.422029791,0.178471478,0,3.309498731,0.241949429,0.682770443,3.736831927,2.16201711,0,0,3.742403751,1.011890498,1.309632875,3.127277236,1.670537262,0.757834132,0.336116086,0.764347342,1.138483315,0.81370158,1.889596924,1.831237016,0,4.07217175,1.660053498,1.800226643,1.089567145,1.178328649,0,0.049862805,6.96570888,0,0,4.234535327,770.7688042
977,1831,1733,1429,0.053522665,52011.91187,110308.7644,1226.871529,2966.642,14.75988945,5.054847654,2.088565321,4.995685923,2.042525247,1.723559487,36.6,0.67005545,2.895696896,36.6,1.620230475,3.882856897,10,5.166666667,1.823839052,45.60526316,18.12898156,37.60526316,17.92460742,0.869061932,0.953676714,0,0,0.583866625,0.476627067,0.266156913,0,0,0,0.784615385,0,0.299436513,1.7,0,0,0.210803577,0.895812207,1.432619182,0.638135058,0,0,0.140383537,2.270479267,2.928740624,2.038761207,0.51967472,0,3.721609389,1.595682421,1.541733235,2.066045537,1.190948451,0.687627757,0.519229427,0.642439985,1.719944907,0.20563213,1.116936264,1.501979723,0,1.900050337,2.001332642,0.84157168,0.485714286,0.354508336,1.458044026,0.261538462,3.585353794,0,0,2.605090058,776.5587953
978,1856,1755,1451,0.054418103,51818.31942,111489.45,1269.802071,3322.155564,15,5.134041048,2.22050374,4.999675989,2.100541665,1.709730356,35.69598006,0.684160598,2.795795928,36.6,1.789954507,3.939300752,10,5.338541667,1.855446363,46.18421053,17.03379808,38.18421053,17.01370232,1.070027304,1.264718137,0,0,0,1.132746062,0.088576216,0,0,0,0.833588153,0,0.451810969,1.273837467,0,0,0.730769948,1.910219861,0.817993987,0.104460131,0,6.07064464,1.802358788,1.210489928,3.575654637,1.655762592,0,0,3.490847889,1.00337203,1.702545685,1.957609964,1.354410034,0.337447688,1.037410242,0.004999417,2.268608829,1.340103131,1.730717176,1.516557693,0,1.64626976,2.020506962,2.946217355,4.012754619,0.327766521,1.145438777,0.685983587,0.242857143,0,0,3.057454745,773.8549042
979,1910,1807,1501,0.053926702,54381.82939,114341.5087,1202.197073,3419.43865,15,5.175185066,2.322139431,4.997793463,2.01759587,1.751220756,36.6,0.629422551,2.742592062,36.6,1.790282016,3.994232238,10,5.005208333,1.844183977,47.55263158,18.18428669,39.5,18.37296355,0.914766542,1.120208637,0,0,0,0.238207586,0.170242481,0,0,0.350190459,0,0.433594591,0.118249995,2.717459677,0,0,1.278357464,1.233525698,0.962701678,0,0,4.809301282,1.094738171,1.772120654,4.106728054,2.260938709,0,0,3.399841606,0.851976457,1.30472624,2.596410233,1.219039965,0.166838022,0,0.359744857,1.953362924,1.725358587,0.623595648,0.954642727,0,1.630094822,0.654525452,1.104487875,0.374047529,1.36340023,1.902253766,0.242857143,0.85,0,0,2.796728497,779.9939079
980,1837,1721,1420,0.063146434,51219.37508,109662.4275,1423.999641,3508.822175,15,5.097823077,2.230979845,4.999904288,2.069367461,1.717012012,36.6,0.775176723,3.287926486,36.6,1.910082839,4.488939527,9,4.942708333,1.702280627,45.28947368,17.76292398,37.36842105,18.14186936,1.143954439,1.615351534,0,0,0,0.117380081,0.095326363,0,0,0,0.059360553,0,0.301834176,3.568414851,0,0.332560169,0.737320397,1.421993692,1.293962185,0,0,0.635586725,0.164268133,0.673089193,3.438680608,1.694753775,0,0,1.754033426,1.341535013,1.958497738,2.064641735,1.307803184,0.226195738,0.407640307,0.358985666,2.00484889,1.618439253,0.954282911,2.037227447,0,3.348920965,4.403351834,2.680704204,8.062223436,0.42359122,0.109677419,5.36198042,0.28629304,0.808362768,0,2.718655665,783.4050086
981,1790,1703,1400,0.048603352,51474.89806,108626.7638,1426.338333,3224.347528,15,5.162688119,2.234742706,4.997940729,2.082660966,1.750057784,36.6,0.796837057,3.117947231,36.6,1.801311468,4.227189981,9,4.90625,1.753437843,44.81578947,18.88030896,36.84210526,18.97023474,0.85847439,0.996811382,0,0,0,0.8039724,0,0.392433629,0,0,0,0.044787586,0,0,0,0,0.868589948,1.548397802,0.285478763,0.354708786,0,1.943830667,1.46722944,0.832090045,3.311680854,2.950658637,0,0,3.596442783,0.591521239,1.756911448,2.3636566,1.215292629,1.123203355,0.575158018,0.218864964,2.231932429,0.543787091,1.485106075,1.456465188,1.617954401,2.295268059,2.391863324,0.711357423,0.34,2.310006757,0.247707083,0.188887695,0,0,0,2.944034215,793.1019802
982,1804,1698,1399,0.058758315,51164.72801,108217.8544,1231.74968,3301.650173,15,5.225799697,2.3598509,4.999942633,2.15041261,1.74738343,29.80000006,0.682788071,3.009247102,36.6,1.830183023,4.357637313,10,5.171875,1.760871181,44.68421053,16.44145157,36.81578947,16.61301846,1.12976033,2.026246053,0,0,0,0.095262549,0,0,0,0,0.590196228,0,0.485714286,1.362093821,0,0,0.517130863,1.507325505,0.90161234,0.349549413,0,9.858948543,0.539130987,0.977141624,3.55503,2.606638038,0.202128505,0,3.264764244,0.894908913,1.403177974,2.093706838,1.05957042,0.621561538,0.163581827,0.187156178,1.413356471,0.475559642,0.914852482,1.511659488,0,2.130045981,3.292780174,0.225909807,9.889383593,1.029961524,0.161014409,0.893748245,0,0.183653734,0,3.152303427,794.064894
983,1825,1735,1432,0.049315068,52879.24871,110011.2094,1175.67296,3177.108592,15,5.270005316,2.386099041,4.995685923,2.145337655,1.723386823,30.21431598,0.644204361,2.747998985,36.6,1.74088142,3.857290396,10,5.208333333,1.61964931,45.65789474,17.08535278,37.68421053,17.37376313,0.980554666,1.241398476,0,0,0,0.097364699,0,0,0,0.242000699,0.161904762,0,0.399668053,0.333273389,0,0.563169487,0.981099162,1.478417429,0.938723978,0.164194997,0,5.573313077,0.514693563,0.763630571,3.425282309,1.866519285,0.85,0,5.168086284,0.872942483,2.341868701,1.947588365,0.988166572,0.412351961,0.161904762,0.336836193,1.836938163,1.113841951,1.029425072,0.772996854,0,1.79648735,3.02765922,1.249428122,1.433307926,0.657250097,0.443478261,0.51,2.886736856,0.706627964,0,3.259883818,798.8138895
984,1818,1729,1422,0.048954895,51872.12241,109779.2944,1242.330215,3128.486056,14.9685799,5.192629347,2.282283343,4.998494018,2.105349889,1.705079283,36.6,0.683349953,2.910297495,36.6,1.720839415,3.985146694,10,5.1875,1.663408273,45.5,17.05062123,37.42105263,17.26516355,0.960251922,1.020273283,0,0,0.164044924,0.103811879,0,0,0,0,0.309090909,0,2.26585278,1.292065818,0,0.580150214,1.485819927,1.504402269,1.320284864,0.22575952,0,1.788611504,1.243141928,2.021825744,3.542002308,1.955458284,0,0,0.989604263,1.270092569,1.568503165,1.80263976,1.607708382,0.359207796,0,0.589079344,1.47899592,1.239817124,1.01916674,1.132848209,0,2.810981663,2.075627517,2.050820444,4.547260311,1.532444069,0.137111886,0.66033435,0.377777778,0,0,2.784072137,801.4412079
985,1894,1775,1476,0.062829989,54119.82617,112064.8256,1338.153729,3748.235692,15,5.308564828,2.403405954,4.997647207,2.192090739,1.740076359,36.6,0.70652256,3.126880489,36.6,1.979005117,4.621406614,9,5.125,1.877775723,46.71052632,17.92074349,38.84210526,18.01100002,1.120691327,1.263117621,0,0,0,0.226743928,0,0,0,0.099004129,0.060299457,0,0.22720016,3.826577442,0,0,1.013888974,0.315378691,0.923775421,0.201183066,0,3.359703789,1.582991439,1.524874973,3.617882534,2.388265771,0,0,3.79665426,1.555676842,1.13312853,2.403048895,0.972192953,1.064421651,0.603595968,0.27598869,1.792481487,0.873433912,2.330411452,0.704855101,1.51643096,1.093494712,3.739573122,3.051483313,1.539371772,3.876450856,0.532625849,0,2.690784946,0,0,3.764286205,807.8605601
986,1741,1636,1334,0.060310167,50278.21187,105168.6394,1072.38374,3057.886549,15,5.000760925,2.08287233,4.998214933,2.089366466,1.71983469,36.6,0.615958495,2.74976256,36.6,1.756396639,4.11577206,10,4.817708333,1.659285413,43.05263158,18.59251033,35.10526316,18.59794764,0.950960597,1.052180521,0,0,0,0.037456384,0.076516954,0,0,0.076615673,0.636642655,0,1.043862719,0,0,0,0.570451301,1.007526725,1.390738814,0.359592199,0,4.810676166,0.721872876,0.60495404,3.70265918,2.359656856,0,0,2.772804021,1.011513422,1.30677141,2.166375486,0.727662479,0.610364486,0.194070896,1.172140944,1.169545166,1.305287541,0.75990979,2.046467146,1.7,2.123790245,2.31867442,1.295531358,1.84257393,1.865729022,1.784684392,0.646172789,0.377777778,0,0,2.598108105,811.1758486
987,1851,1759,1460,0.049702863,52851.70459,110611.0275,1261.302961,3329.903923,15,5.146957195,2.278033338,4.999622574,2.113686599,1.724696225,36.6,0.681417051,2.832020446,36.6,1.798975647,3.864449682,10,5.0625,1.84454432,46.28947368,16.4619304,38.42105263,16.56666211,0.919098164,1.214698727,0,0,0,0.357434266,0.377777778,0,0,0,0.283333333,0,0,0,0,0.143922375,0.838728656,1.384274441,1.738461737,0.235486071,0,5.704854066,0.960328495,0.649421587,3.89192534,2.119458458,0.68,0,2.904246323,2.01089577,1.807096747,2.07220817,1.136983243,0.750272801,0.369201992,0.39100166,2.213782068,0.596368247,0.942459149,1.314662884,0,4.081388248,0.890507147,2.072852686,0,1.256872119,0.269025938,0.030351273,0.376101745,0.18412521,0,3.654059952,821.0029513
988,1851,1786,1485,0.035116153,53931.09486,112476.585,1051.110742,3371.650341,15,5.255370612,2.367796763,4.997673083,2.055757287,1.729310386,36.6,0.567861017,2.564218726,36.6,1.821529087,4.014051093,10,5.140625,1.739856204,47,16.37552731,39.07894737,16.73694555,1.013595653,1.223645624,0,0,0,0.358241723,0,0,0,0.046413339,0.525608101,0,0,2.582221774,0,1.24174651,0.483095743,1.686041399,1.870950347,0,0,2.571328661,0.522841709,0.865016606,3.687429642,2.208523285,0,0,2.844607493,1.557281634,1.776934677,2.266873661,0.841081676,0.932271768,0.668403726,0.430454049,1.684658157,0.570457252,0.574326111,1.717557352,0,1.337880477,2.894112187,3.866959309,0.784615385,0.322245813,0.257044564,5.379871952,0.309090909,0,0,2.884216647,827.6777824
989,1867,1758,1451,0.058382432,54579.52683,111772.26,1543.438609,3639.11565,15,5.115215072,2.241713707,4.998405019,2.106875073,1.731639841,36.6,0.826694488,3.381497138,36.6,1.949178173,4.395282779,9,4.989583333,1.62656842,46.26315789,17.07827831,38.18421053,17.45649519,0.964000706,1.331321344,0,0,0,0.410059149,0,0,0,0.255833904,0.17,0,0.0194434,1.335733799,0,0,0.975815189,0.9746153,1.102496256,0,0,0,1.002521888,1.170243976,3.498862916,1.988240336,0,0,1.85007928,1.123737936,1.147505803,2.395926876,1.344106561,1.105827413,0.122243716,0.208436903,2.602342844,1.558374824,0.813137163,4.108401724,0,2.434835825,4.013328507,0.769503509,0.338417244,1.728022312,0,6.425849874,0.242090155,0,0,4.158573705,824.0298653
990,1781,1694,1390,0.048848961,51476.73966,108061.6612,1038.486537,3048.567874,15,5.131347217,2.232462783,4.99696001,2.186625679,1.741952388,27.4648507,0.583091823,1.956077796,36.6,1.711716942,3.571289203,9,4.911458333,1.682469031,44.57894737,16.22641054,36.57894737,16.44389437,0.929890904,1.345826074,0,0,0,0.139183282,0.358737883,0,0,0,0.219061319,0.337920891,0.091037922,1.22571023,0,0.209495635,0.630474939,1.279521703,1.223590724,0,0,3.11907305,0.217360466,1.281228213,3.725984634,2.135624903,0.425,0.370183668,2.261440707,1.169232992,1.076001804,2.6912177,1.477391802,0.348784417,0,0.014341557,1.102395283,1.071540244,0.679137533,1.031927874,0,1.479580598,0.952877983,1.348574319,1.429416645,0.939851756,1.186694973,8.072199524,0.242857143,0,0,2.642466327,832.3654683
991,1816,1754,1453,0.034140969,53119.45345,111000.1669,1581.708307,3447.172113,14.84857702,5.205976324,2.291069204,4.999919173,2.122823205,1.72693416,36.6,0.870984751,3.698864388,36.6,1.898222529,4.504463479,9,4.848958333,1.633981257,46.15789474,17.32130771,38.23684211,17.58952172,1.011970599,1.474349681,0,0,0,0.068779675,0.205782969,0,0,0,0.18570902,0,0,0.377777778,0.461280448,0,0.876864822,2.953682722,1.176060534,0,0,2.632505854,0.105324686,1.28696056,3.247660177,1.917503226,0,0,2.416183341,1.135060694,1.053907873,3.514378601,1.375835495,0.391406847,0.00072496,0.180991059,1.679434784,1.019183605,1.006976592,1.298305072,0,4.857777485,2.090551824,1.060536186,7.486350333,2.816863354,0.418837061,0.287361723,0,0,0,3.017125942,841.5547269
992,1780,1696,1392,0.047191011,51478.57843,108600.6262,1471.074646,3680.382187,15,5.138291458,2.282180694,4.993980673,2.109822435,1.737720926,36.6,0.82644643,3.526729092,36.6,2.067630442,4.708073193,9,5.083333333,1.634055963,44.63157895,17.80068161,36.63157895,17.91415355,1.342414378,1.851403115,0,0,0,0.154309649,0.1693537,0,0,0,0,0,0,0.877875122,0,1.581522853,0.937124835,0.986882039,1.278210249,0.397632281,0,2.607851876,1.639537895,1.285227064,3.522704179,2.101768024,0.34,0,7.953843939,0.562791476,1.255942481,2.785865561,1.404786474,0.898276486,1.161742936,1.147305946,0.955652761,0.628512577,1.928169161,1.963000075,1.492387125,2.55294098,1.397437503,1.168901988,2.223537004,1.670128722,0.16372687,5.31668801,9.266666667,0,0,2.640936638,843.3689105
993,1862,1747,1448,0.061761547,52099.56715,110068.9444,1280.247552,3521.630109,15,5.164945559,2.303656313,4.995685923,2.161171381,1.735919913,36.6,0.687565818,2.79792353,36.6,1.891315848,4.340448795,9,5.125,1.67860309,45.97368421,17.88337488,38.10526316,17.70933366,0.933898284,0.945134879,0.26663511,0,0,0.025832886,0,0,0,0,0.2125,0,0.61811693,0.927272727,0,0,1.685619757,1.610136308,1.545592687,0.147826087,0,1.140035066,0.667913252,1.66727928,3.522976557,2.493603301,0.85,0,1.703881003,0.924633565,1.293548192,2.612808364,1.428713501,0.974198064,0.85,0.659429505,1.290050496,0.997400532,0.892451385,3.093555447,1.050913217,2.461585689,3.403033637,0.433848176,1.486958424,1.496190351,0.422391942,0.56408449,0.34,0,0,3.048061365,848.3597342
994,1836,1729,1424,0.058278867,52120.74736,109408.2131,1198.72934,3115.068094,15,5.169681268,2.26096631,4.995685923,2.157723403,1.743041447,36.6,0.65290269,2.910227617,36.6,1.696660182,4.079756725,10,5.265625,1.663726247,45.5,19.33465664,37.47368421,19.72673425,1.015221359,1.509411345,0,0,0,0,0,0,0,0.130638889,0.63967068,0,0.613041187,0.62697759,0.164584454,0.723421804,0.476639575,1.34449952,1.649770347,0,0,0.377777778,1.234319171,1.031016744,3.186601802,1.982162132,0.555853391,0,4.053157343,1.14813043,1.39155644,1.896832563,1.063025231,0.49648699,0.872566092,0.179654998,1.696816513,0.550086831,2.20027542,1.000648397,0,1.160609995,2.387284859,0.758959053,8.900445233,0.909803626,0.033543247,0.271779242,4.037209007,0,0,2.408978158,851.1107966
