episode,total_demand,served,charged,rejection,total_rewards,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_subsidy,mean_subsidy,std_subsidy,max_envy,mean_envy,std_envy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
70,1838,1760,1509,0.042437432,47226.57735,103179.9075,1693.748228,2762.613846,15,5.65041074,2.764336078,4.921778231,0.313938551,0.845975153,36.6,0.92151699,4.196263315,36.6,1.503054323,4.550887016,10,5.479166667,1.686213501,46.31578947,29.38412144,39.71052632,28.07875006,1.14500824,1.919250539,0,0,0,0,0,0,0,0.271116154,0.504524371,0,0.580271523,1.275,0,1.120397922,0.060689134,0.467835622,0.100863096,0.226666667,0,8.660738407,2.045995347,1.814917948,1.794624,1.428889335,0.135559978,0,1.666298956,0.614154211,0.789259106,0.892836787,0.84837193,0.6417857,0.357213926,0.244781836,1.114379607,0.336915628,2.306798214,1.507993125,0,2.186527357,6.475333294,8.116828383,1.112603278,1.560090421,0.154545455,4.690597031,0,0,0,0.493270107,0
71,1824,1753,1497,0.038925439,46809.76231,104012.1,1748.424732,2879.932773,15,5.775893516,2.911234307,4.669775013,0.290711489,0.808061261,36.6,0.958566191,4.272286631,36.6,1.578910512,4.680440971,10,5.53125,1.716665403,46.13157895,29.05455038,39.39473684,27.56574865,1.221473704,2.22623675,0,0,0.073907175,0,0,0,0,0.274165549,1.212822318,0,0.369436451,1.133333333,0,0,0.417775708,1.030032774,0.201377625,0,0,12.9803163,1.854082054,1.48704925,2.103246805,0.917776814,0.607420155,0,1.24313005,0.666253492,0.972967902,1.315110701,0.60019736,0.157157179,0.959042143,1.282796493,1.387831318,0.640850843,2.149192616,2.621133583,0,1.740553217,3.83876406,8.077971357,1.452573212,4.974942931,0,0.530165353,0.578835391,0,0,0.565052362,0
72,1848,1778,1520,0.037878788,47212.15617,103203.2981,1496.367908,2619.120704,15,5.69247039,2.860414793,4.980824805,0.315587704,0.830312843,36.6,0.809722894,3.672714492,36.6,1.417273108,4.261533103,10,5.541666667,1.892510825,46.78947368,28.89013481,40,27.58432049,0.89924048,1.209870938,0,0,0,0.049196561,0.104063136,0,0,0,0,0,0,2.01312535,0,0,0.261008531,0.757030466,0.098167867,0,0,4.693784222,0.201455083,2.426120878,1.889879039,1.312376293,0,0,2.390177537,1.365473679,1.361423625,0.881059103,0.832735914,0.427006579,0,0.154545455,1.117345714,0.558715008,2.524433976,3.598830386,0,2.257350141,2.727839199,0.755789944,3.559678507,2.304584612,3.2,0,0,0.239586725,0,0.565276565,0
73,1742,1671,1412,0.04075775,45035.54921,99346.29,1303.020978,2406.039428,15,5.614081859,2.718061683,4.995685923,0.226049992,0.725918286,36.6,0.748002858,3.813070911,36.6,1.381193702,4.280734985,9,5.359375,1.823177065,43.97368421,27.95813302,37.15789474,26.78032105,1.077399838,1.924979024,0,0,0,0.109031479,0,0,0,0,0.283333333,0.411734739,0.104002649,0.528004119,0,0,0.175160271,0.967699111,0.418463623,0,0,11.76387997,1.305150031,1.272487519,1.701266658,1.289470913,0,0,2.983685141,0.627711092,1.05557959,0.472058123,0.713956465,0.358135904,0,0.765443829,1.310064191,0.612480145,0.785021701,1.137323021,0,2.318978899,5.369089061,2.72387652,3.074457446,1.025625282,1.772512434,4.328853983,0.728571429,0.299483406,0,0.497998368,0
74,1791,1755,1494,0.020100503,46553.25452,103306.9988,1527.288197,2615.97878,15,5.581236504,2.683873442,4.995685923,0.282423338,0.792675547,35.59940984,0.852757229,3.780216546,36.6,1.460624668,4.152479546,10,5.494791667,1.917565177,46.18421053,27.28201187,39.31578947,26.16456549,0.963692901,1.398581801,0.457612401,0,0,0.111752281,0.315148914,0,0,0,0.242857143,0,0.844444142,4.032603023,0,0,0.368781537,1.177862481,0.223188311,0,0,5.880658873,1.761636659,2.287696657,1.921795865,1.898331686,0,0,3.74753256,0.68504999,0.664968717,0.524350093,1.283875646,0.305234343,0.261148095,0.195742753,1.301086353,0.565451703,2.452366505,2.204703256,0,1.94993704,5.798658962,1.3966333,1.619901422,0.377777778,0.006534113,0.046538618,0.309090909,0,0,0.461124522,0
75,1852,1766,1501,0.046436285,45660.59514,104435.4431,1929.761626,2994.149258,15,5.678382167,2.771162917,4.833534241,0.338100894,0.882813239,36.93910244,1.041987919,4.531524621,36.6,1.616711262,4.763498934,10,5.890625,1.702790487,46.47368421,28.80856675,39.5,27.38877027,1.314706568,2.667045599,0.188065143,0,0,0.500721737,0,0,0,0.249110111,0.585499597,0,0.154545455,0.425,0,0,0.146424533,0.693321032,0.274338926,0,0,17.63131745,3.6962025,1.713526014,1.725531608,1.190780876,0,0,4.960607808,0.860221447,1.181687318,1.528839732,0.712206773,0.512098151,0.553941849,0.243417691,1.006112999,0.915369335,1.634065832,1.510468065,0,1.372167979,4.957725211,2.407387342,1.954333298,0.22589151,2.086276696,2.824900179,3.798517645,0,0,0.433542877,0
76,1928,1838,1580,0.046680498,48648.43913,106432.6144,2074.043483,3531.728025,15,5.829738552,2.933574201,4.997383177,0.38757357,0.969159053,36.6,1.075748695,4.564767373,36.6,1.831809142,5.229174657,10,5.463541667,1.919940309,48.36842105,27.11323337,41.57894737,25.8351368,1.483442851,2.729537582,0,0,0,0,0,0,0,0.148956142,0.607805723,0.175138764,0.160456765,0.68,0,0,0.246635857,0.587321168,0.933335739,0,0,17.80593489,3.177479369,1.816369038,1.936929743,1.176306398,0,0,3.636514589,1.242991851,2.239404744,1.250647943,0.901569517,0.645181481,1.084750893,1.500060291,1.991416546,0.876966306,1.358240971,1.979173854,0,2.071093754,6.901047789,2.238431666,3.007186835,2.281606607,3.306092492,0.723651962,4,0,0,0.443053363,0
77,1783,1710,1461,0.040942232,45969.39867,100091.67,1254.741087,2516.224587,15,5.727768958,2.812682892,4.671150748,0.322627511,0.860765647,35.76719659,0.70372467,3.44772513,36.6,1.41123084,4.205064465,10,5.505208333,1.636171203,45,28.35489376,38.44736842,26.9704491,1.022711237,1.839120526,0,0,0,0.327811338,0,0,0,0.062920094,0,0,0.062877281,1.69550028,0,0,0.433395843,1.884829215,0.566291615,0.210127085,0,11.94650226,0.554074839,2.259696441,1.929102596,1.534883243,0,0,2.171175457,0.697221308,1.136542422,0.975416768,0.562265895,1.022302162,0.392375476,0.164473708,0.773792693,0.904927038,0.949099183,1.459520359,0,1.244479703,4.727736005,2.021415679,2.909092492,1.780209919,1.3801605,0.6375,0.2125,0,0.522631708,0.410463367,0
78,1750,1686,1446,0.036571429,44646.91987,98243.74125,1357.077679,2559.655075,15,5.72874206,2.883801475,4.917460288,0.291188342,0.808309057,46.52366379,0.775472959,3.746605107,36.6,1.462660043,4.368713821,10,5.526041667,1.67684878,44.36842105,28.76348293,38.05263158,27.0223566,1.265938712,1.754148653,0.265621827,0,0,0.478923479,0,0,0,0.310522909,1.83,0,0.593748464,0.425,5.738649797,0,0.208308872,1.288397969,0.009829017,0,0,7.845344391,0.117241379,1.664578369,1.741672701,1.503456878,0,0,1.836570016,0.998589869,1.011528692,0.909256661,0.677432111,0.909067817,0.127988031,0.852735892,1.214869132,0.607656942,2.244694291,3.702438979,0,1.206700213,3.211016162,5.534079139,2.858833291,2.930866816,0.167616868,5.526445601,1.481314295,0,0,0.397373042,0
79,1789,1722,1476,0.03745109,45880.12924,100372.0669,1460.985299,2760.251902,15,5.740148167,2.89056494,4.872194954,0.294060944,0.814654383,36.6,0.816649133,3.888951621,36.6,1.542902125,4.573301168,9,5.364583333,1.714641554,45.31578947,28.02264616,38.84210526,26.47692771,1.040983267,1.694191272,0.261538462,0,0,0.538820687,0.22483976,0,0,0.202906945,3.228125914,0,0,1.457142857,0,0,0.239468917,0.523300268,0.398418221,0,0,8.955091285,1.63863763,0.847039487,1.988108776,1.26463763,0,0,1.476694052,0.856980268,0.590428673,0.973328258,0.699079068,0.083830006,0.94538706,0.098461712,1.116213533,1.112683993,1.929559149,2.164244105,0,1.868818261,7.345002867,2.314187485,2.801868374,1.905423701,0.329263966,0.203648709,0.425,0,0,0.418349667,0
80,1804,1740,1480,0.035476718,46739.07055,103109.925,1362.985842,2647.972545,15,5.632513545,2.755634722,4.995685923,0.281830536,0.803835468,37.63452192,0.755535389,3.790804194,36.6,1.467834005,4.482155943,9,5.598958333,1.571424168,45.78947368,28.25276688,38.94736842,26.89056513,1.033508609,1.81840977,0,0,0.059156619,0,0,0,0,0.159031366,0.2125,0,0.096597571,0.755555556,0,0,0.196832159,0.742772773,0.331987626,0.017991838,0,0.932860299,1.968107174,1.850792069,1.876048175,0.838198034,0,0,2.613897622,1.065748308,0.981706726,0.783864163,0.964247562,0.756144831,0.721318375,0.577195764,1.254451186,0.727611976,2.100739521,2.805890006,1.06565104,1.345559958,4.765421568,6.699245132,0.283333333,0.603657862,0,0.327148522,10.16065712,0,0,0.411308462,0
81,1888,1793,1542,0.050317797,47325.57794,103710.2287,1489.217264,2595.926551,15,5.667711118,2.827795777,4.934876851,0.26207843,0.777810382,36.6,0.788780331,3.925016061,36.6,1.374961097,4.269382381,10,5.598958333,1.64589102,47.18421053,29.40627866,40.57894737,27.89324723,0.938646328,1.253453841,0.373433813,0,0,0.156854097,0,0,0,0,0.560266737,0,0.150619043,1.954615816,0,0,0.262318758,0.585260677,0.668865876,0.422332494,0,4.402349412,0.261571391,0.824709041,1.858787151,0.99182319,0,0,3.168363572,1.299684449,1.04721073,0.567028552,0.494875547,0.680251851,0.34,0,1.266234666,0.59711922,2.311025531,1.816423712,0,1.805396844,4.731374099,4.677335761,0.34,2.355922375,1.406942051,3.214673631,0.4,0,0,0.424918363,0
82,1805,1728,1480,0.04265928,46574.8227,101330.565,1624.631315,2735.986006,15,5.597127052,2.767658484,4.917460288,0.306621251,0.846184313,38.72739279,0.90007275,4.211556258,36.6,1.515781721,4.775060627,10,5.484375,1.892904961,45.47368421,27.1591187,38.94736842,25.8181366,0.979017684,1.38683556,0,0,0,0.483239964,0,0,0,0.14690372,0.226666667,0,0.193196814,0.604508145,0,0,0.236233295,0.89047997,0.191901814,0,0,3.856489231,2.588167249,2.899894399,1.618811102,1.325810063,0,0,3.954987969,0.89386406,0.677515992,0.658384357,0.596378573,0.176201094,0,0.95922831,1.210822199,0.381833223,3.14778313,2.480349236,0,1.654878074,5.078741401,0.250964838,1.446468375,4.114879861,0,0.428712962,4.597570444,0,0,0.425255512,0
83,1851,1786,1528,0.035116153,47495.64413,104115.2831,1057.585701,2209.251452,15,5.57771425,2.717830613,4.995685923,0.294945226,0.857130883,36.6,0.571359104,2.981257276,36.6,1.193544814,3.63084137,10,5.598958333,1.764994971,47,29.31678161,40.21052632,28.01987818,0.863254426,1.63238689,0.296207515,0,0,0.334725445,0,0,0,0,0.467508732,0,0.253206354,1.133333333,0,0,0.287798714,0.744375942,0.505286698,0.242447164,0,10.19837369,0.831865561,0.248628422,1.675375798,1.118510485,0,0,2.225938401,0.916357141,0.446190513,0.819689502,0.884717308,0.308279337,0.000308387,1.569538344,1.063598808,0.80254696,2.010494949,0.967656314,0,2.093476157,3.746262931,0.198221941,0.485714286,1.069467979,0,4.353363755,0,0,0,0.416765062,0
84,1827,1729,1471,0.053639847,46152.99087,102204.8662,1287.118765,2493.380041,15,5.637088773,2.721075698,4.83766752,0.287180029,0.803347275,36.6,0.704498503,3.546540168,36.6,1.364740033,4.226735387,10,5.385416667,1.76994463,45.5,27.7865454,38.71052632,26.84743239,1.006574391,1.310882574,0,0,0,0,0,0,0,0,0,0,0.178947368,4.233126051,0,1.116767915,0.495105843,0.20093968,0.429383589,0,0,2.081633885,0.202440924,0.810375005,1.506667707,1.177261741,0,0,1.575140981,0.655372582,1.015347781,0.499805849,0.838442583,0.437976814,0.501417619,1.437133753,1.275014397,0.723170162,1.919211902,3.544497112,0,2.067047918,3.683891348,2.332892862,5.390514892,2.686596552,2.799145453,3.506874882,0,0,0,0.40698898,0
85,1795,1692,1450,0.057381616,43963.03031,99002.13562,1947.858809,3343.871186,15,5.730429019,2.869824224,4.995685923,0.313678219,0.89844122,39.64109625,1.085158111,4.720931842,36.6,1.862880883,5.361762643,10,5.552083333,1.967812828,44.52631579,27.32623267,38.15789474,25.64486849,1.300593892,1.898759636,0,0,0,0,0.297179926,0,0,0,0.315026103,0,0.485714286,1.457142857,0,0.206876315,0.572389113,0.385695052,0.370843774,0,0,6.959537776,1.876757054,1.511088116,1.849078616,1.740014984,0.85,0,6.947528797,0.82784613,0.769384844,1.172372127,0.717075842,0.620570811,0.740511499,1.589517154,0.889418207,0.81637542,2.354134278,2.93762588,0,1.462453739,6.994362895,4.196647869,6.321780933,1.419890284,0,0.38553329,3.688726726,0,0,0.420387897,0
86,1888,1801,1543,0.046080508,48184.142,104638.3444,1776.73135,3011.235105,15,5.677745258,2.784985993,4.98550137,0.336755201,0.915893207,36.6,0.941065334,4.129199033,36.6,1.594933848,4.546726862,9,5.708333333,1.679637031,47.39473684,28.62786596,40.60526316,27.15505136,1.195762551,1.952134303,0.331507445,0,0,0,0,0,0,0,0,0,0.105051104,1.165125237,0,0,0.164211049,0.438007478,0.200637515,0.221449414,0,11.40150185,0.968732916,1.550990374,1.861283716,0.927506058,0,0,4.023261957,0.772967474,0.518432518,1.566041852,1.658089205,0.467392785,0.637902769,0.272205465,1.028456183,0.963166384,3.040789081,2.723849012,1.671190794,1.719895255,4.721090083,2.29951186,4.530499918,4.133971315,0.130769231,2.176877727,0.2,0,0,0.433732905,0
87,1890,1796,1540,0.04973545,48644.48496,105207.6225,1431.502955,2740.441411,15,5.705336647,2.840333723,4.969054022,0.35266335,0.905210438,35.52719525,0.757408971,3.443708203,36.6,1.449969001,4.245176441,10,5.609375,1.952166431,47.26315789,28.12816926,40.52631579,26.86882055,1.008283762,1.102533418,0,0,0,0.361861589,0,0,0,0.34,0.468191933,0,0.386799009,1.275,0,0,0.23678693,1.212579308,0.587426317,0,0,3.622614439,1.072878377,1.477150773,1.926351225,1.71042029,0,0.68,2.220183786,0.607370314,1.016706374,0.845536743,0.815808086,0.311942926,1.205204155,2.460699317,0.709756166,0.341409377,2.205582608,2.721879532,0,1.953369499,2.752283143,0.585844811,3.302958259,3.271548302,3.43125,2.863510762,0.425,0,0,0.439803715,0
88,1780,1700,1449,0.04494382,44791.57813,100564.2844,1216.004777,2639.530391,15,5.641545045,2.800317616,4.972216236,0.300451569,0.857315808,36.6,0.683148751,3.354393549,36.6,1.482882242,4.509080063,10,5.40625,1.788726997,44.73684211,28.34346134,38.13157895,27.05566489,1.146398694,1.926905857,0,0,0,0,0,0,0,0,0.018344352,0,0.371427135,1.457142857,0,0,0.650853438,0.547320174,0.429174079,0.188888889,0,9.271899725,0.378184988,0.996531066,1.621574061,1.592023944,0,0,3.461125067,0.503391841,1.424671445,1.032476221,0.795419819,0.386612132,0.095629627,0.955623765,1.165763545,0.79498879,1.218971932,1.912734711,0,1.227573567,3.569414021,1.895894423,4.252111667,2.933670343,2.241195901,8.782902476,0,0,0,0.396749743,0
89,1790,1717,1464,0.040782123,46068.9428,100903.4081,1398.198426,2480.676897,15,5.668926222,2.811508763,4.988680043,0.272066091,0.797706953,38.32828561,0.781116439,3.895391758,36.6,1.385853015,4.112685582,10,5.489583333,1.735023965,45.18421053,27.90572028,38.52631579,26.48409338,1.077333156,2.628685603,0,0,0,0,0,0,0,0.182512408,0,0,0.161904762,0.377777778,0,0,0.604719719,0.717626408,0.506925536,0.140340048,0,17.97039088,2.498763281,0.915614323,1.856816754,0.801535391,0,0,2.124039352,0.487417793,0.838156323,0.782913089,0.730939252,0.846037408,0.184814865,0.408,0.895953896,0.450298794,1.112659661,1.457825005,1.078636273,1.859867579,5.294680068,0.911735641,0,1.985445249,2.49971393,2.105263158,0,0,0,0.416844707,0
90,1854,1774,1508,0.043149946,47216.7546,104701.4813,1355.11551,2628.970108,15,5.640332257,2.704969627,4.948329097,0.283967043,0.83709534,36.6,0.730914515,3.710774059,36.6,1.417998979,4.40951852,10,5.5,1.808544535,46.68421053,28.66972111,39.68421053,27.22721671,1.226292748,2.073809046,0.166400388,0,0,0,0.059855731,0,0,0,0.128493131,0,0.264057594,1.02,0,0.192452312,0.283953237,0.312490538,0.317497555,0.289997361,0,2.195809022,3.027561043,1.490113026,1.510198947,1.220846276,0,0,3.233971596,0.591827504,0.554687582,1.211012544,0.702663818,0.322204606,0.53297082,0.427369687,1.146948986,0.625603252,2.634775497,1.396642762,0,2.169238479,4.434663048,4.797909253,0.946990771,0.649983181,3.198362793,5.547458986,0.283333333,0,12.2,0.418632533,0
91,1799,1719,1458,0.04446915,46990.82076,102238.2244,1382.55728,2665.599082,15,5.712405406,2.867124524,4.946383736,0.343022927,0.90435685,39.83074898,0.76851433,3.637085231,36.6,1.481711552,4.350800295,9,5.484375,1.981625392,45.23684211,28.38868771,38.36842105,27.00430867,1.143434019,1.936125527,0,0,0,0.627199247,0,0,0,0,0.178829035,0,0.217137225,0.927272727,0,0,0.412253616,1.242071642,0.072999935,0.079558489,0,9.961549233,0.652396679,2.865924845,1.847325486,1.033923829,0,0,4.869683513,0.776136007,1.721639734,0.743220578,0.983609077,0.485307719,0.6,0,1.001288204,0.44542033,2.557247578,1.815661773,0,1.290136199,3.39440996,1.085697206,2.27295826,1.188057091,1.738650038,0.31472381,8.226666667,0.399311208,0,0.406865547,0
92,1799,1738,1477,0.033907727,45278.384,102261.0881,1460.430006,2651.489719,15,5.565718418,2.697592444,4.995685923,0.246445701,0.763083061,36.6,0.811801004,4.183970972,36.6,1.47386866,4.664945919,10,5.588541667,1.74178846,45.73684211,29.80346519,38.86842105,28.50592833,0.949116914,1.33865881,0,0,0,0,0,0,0,0,0.147359173,0,0,0.377777778,0,0.328620026,0.155152651,0.578120197,0.36019977,0,0,1.874817075,2.397588268,1.352722796,1.65833462,1.364644491,0,0.68,4.068167545,1.19803927,1.018966626,0.794536634,0.463387027,0.404874743,0.032072629,0.425570308,1.29175415,0.392182584,2.94478378,3.228295316,0,1.138788361,5.76342201,3.610878836,1.170511303,1.866361152,0.046539323,0.808623967,4.563636364,0,0,0.56911266,0
93,1808,1738,1487,0.038716814,46031.42741,101870.2106,1233.469083,2684.667151,15,5.668340052,2.795013525,4.859765392,0.329433418,0.860771544,36.6,0.682228475,3.266549624,36.6,1.484882274,4.076132306,10,5.5625,1.85580452,45.73684211,27.69446478,39.13157895,26.24296502,0.916991976,1.103870919,0,0,0,0,0,0,0,0,0.615892466,0,0.920355463,1.464091164,0,0.213865919,0.06152601,0.719823717,0.351859551,0.283333333,0,1.641537539,0.110221956,2.047737758,1.970078877,2.100745234,0,0,3.006404585,0.671295317,0.654514317,1.662033081,0.853613562,0.356480134,0,1.026928326,1.535871642,0.8711422,1.657789846,1.238577433,0,1.361809123,4.096151706,4.720818578,2.444625679,1.992523285,2.652711997,0.391883401,1.236363636,0,0,0.525461517,0
94,1896,1804,1537,0.048523207,46958.05933,106057.4738,1577.065747,2897.852311,15,5.687159398,2.795670615,4.968412216,0.291687753,0.836002081,36.6,0.831785732,3.841230399,36.6,1.528403118,4.549731058,10,5.619791667,1.709722187,47.47368421,28.96162328,40.44736842,27.23068835,1.369919166,2.536763855,0,0,0,0,0,0,0,0.464144095,0.2125,0,0.536842105,1.61050028,0.667703449,0.564853634,0.457384207,0.567795769,0.066152624,0,0,16.20774369,0.150903058,2.257633535,1.821465879,1.165372329,0,0,1.094379786,0.764182484,1.04965475,0.562673795,0.797701007,0.256925656,0.813959936,3.440606762,1.753560637,0.846285304,2.801779712,2.19366353,0,1.970234524,4.403061139,0.895659535,4.96659734,3.066991548,2.569600547,5.707074925,0.420451547,0,0,0.502509157,0
95,1840,1750,1503,0.048913043,47388.97439,102110.1112,1654.336177,2721.801532,15,5.799206622,2.871300444,4.982303202,0.346463323,0.912566783,36.6,0.899095749,4.055716662,36.6,1.479239963,4.283544087,10,5.640625,1.808836995,46.05263158,27.6385956,39.55263158,26.20134324,1.186549386,2.32596659,0,0,0,0.188888889,0,0,0,1.842093529,0,0,0.015989983,1.789444756,0,1.064302744,0.556678517,0.617233004,0.374548249,0,0,15.57769499,1.951381625,1.606547171,2.063894829,1.067087767,0.370568928,0,3.791619312,0.383288122,0.778555014,0.753225514,0.910482884,0.250057781,0,0.668124373,1.241951332,1.032907241,1.923333389,2.330462203,0,2.50762197,4.346068027,2.136402038,1.672273788,0.635899823,0.061795309,0.677555631,2.952941176,0,0,0.603586302,0
96,1715,1638,1389,0.044897959,43899.1509,98250.25875,1260.26399,2363.896133,15,5.645148715,2.751224385,4.999942633,0.317995814,0.899246687,36.76695241,0.734847807,3.855038846,36.6,1.378365092,4.571273082,9,5.286458333,1.703618685,43.10526316,26.88453818,36.55263158,25.42967327,1.056884889,1.724814969,0,0,0,0.540993888,0,0,0,0.165277966,0.127311279,0,0.019940183,0.927272727,0,0,0.122339944,0.750131896,0.277507592,0.136882673,0,1.443548414,0.468148016,0.877472983,1.749944746,1.072406433,0,0,3.30694094,0.208407674,0.789094951,0.571562669,0.92079669,0.498968577,1.309931,0.865325498,0.963582079,0.295217093,1.409943776,2.053033675,0,1.607509994,3.809918852,7.737924981,2.707712731,2.020730708,0,4.031578947,8,0,0,0.533701683,0
97,1772,1707,1438,0.036681716,46598.89409,101936.2181,1236.042373,2388.80676,15,5.574265777,2.696683226,4.939580142,0.27097334,0.813034822,36.6,0.697540842,3.446139317,36.6,1.348085079,3.936404678,10,5.338541667,1.89982838,44.92105263,26.98379785,37.84210526,25.90420238,0.910170302,1.65608751,0.107211258,0,0,0,0,0,0,2.505325022,0,0,0,0,0,0.252362105,0.377082623,0.646610469,0.208068834,0,0,10.62740922,0.0183057,1.962262114,1.846016169,1.346809935,0,0,3.378055747,0.690936326,0.9363929,1.352523107,0.923402975,0,0.94812835,0.60824421,1.417064561,0.230501047,2.488849231,1.278119454,0,0.91363592,2.451835951,0.240698071,0.875261731,2.668288563,1.910983153,0.707960067,0.68,0,0,0.602111963,0
98,1786,1694,1439,0.051511758,45230.28869,100192.0069,1676.505594,2749.156142,15,5.568485928,2.745850462,4.83766752,0.314192502,0.863860115,36.6,0.938692942,4.102297661,36.6,1.539281155,4.583913033,10,5.338541667,1.982993833,44.57894737,26.76764699,37.86842105,25.36488565,1.178924419,1.875477061,0.401466374,0,0,0.176539939,0,0,0,0.25567348,0.2125,0,0,2.615531868,0,0.287454142,0.605588268,0.471687131,0.183229155,0.140436861,0,11.6618426,1.661227988,1.357560543,2.040239757,1.112617099,0,0,3.016315683,0.31224799,0.501355359,0.955734695,0.79722916,0.626215165,0,0.750466799,1.150203405,0.874503643,3.176766727,2.366840758,1.050913216,2.138507075,3.474456363,4.395970503,1.832149983,2.482086693,0.164439773,2.133422135,2.383876199,0,0,0.553351927,0
99,1738,1648,1385,0.051783659,44431.72633,99620.7825,1511.006862,2444.131594,15,5.587588902,2.700611366,4.938524546,0.276337819,0.814295627,42.21490678,0.869394052,4.310216277,36.6,1.406289755,4.469036805,9,5.510416667,1.782407032,43.36842105,27.24008371,36.44736842,26.15107663,1.033018318,1.788270977,0,0,0,0.04872137,0,0,0,0.030853622,0.68,0,0,1.02,0,1.253323589,0.25859111,0.257172707,0.207593409,0.303111996,0,8.490511571,2.928,0.38103371,1.881147639,0.985985681,0,0,0.98238364,0.483488015,1.21406367,0.938841664,0.367201091,0.350516928,0.178922319,0.508289901,1.499041242,0.504638388,1.880602657,2.611474856,0,1.301133145,2.293603797,7.49630482,1.28868597,2.101519918,0,5.842589231,0,0,0.048549918,0.396754282,0
100,1863,1764,1491,0.053140097,46176.46475,104628.1969,1397.866044,2502.352764,15,5.629576507,2.776380402,4.956336693,0.280448044,0.818318621,37.23785503,0.750330673,3.492855477,36.6,1.343184522,3.909894352,9,5.567708333,1.889002977,46.42105263,27.92624834,39.23684211,26.76941913,1.11683537,2.557612416,0,0,0,0.002558601,0,0,0,0.168839435,0.178947368,0.21159764,0,2.54100056,0,0,0.5546115,0.232650192,0.39650972,0.425122003,0,17.0015167,2.049802675,0.886810483,1.7728734,1.47848411,0.68,0,2.442634005,0.832657403,1.366079863,0.838368176,0.865006368,0.759241396,0.927272727,0.266218587,1.349468338,0.415843123,1.906204229,1.350113639,0,1.089652029,2.362474294,6.885770263,0.188888889,0.394857264,0.541271971,0.923236495,0.261538462,0.176811218,0,0.521570047,0
101,1811,1727,1466,0.046383214,45279.25704,101969.7206,1659.625597,2824.066677,15,5.500960093,2.618047595,4.529963491,0.273484906,0.79681335,36.6,0.916413913,4.402535615,36.6,1.559396288,4.834468175,9,5.21875,1.739271429,45.44736842,26.76279563,38.57894737,25.66549145,1.364257346,2.141654751,0,0,0,0,0,0,0,0,0.364693765,0,0.092704233,1.7,0,1.514571017,0.406334527,0.954316706,0.362390711,0.071021307,0,11.16903733,1.436325664,1.266972411,1.442650816,1.649295013,0,0,3.939781767,1.184982612,1.293048875,0.873215905,0.722419903,0.337136071,0.283333333,0.30423558,1.084193378,0.729805416,2.575630218,1.066418151,0,1.274440652,5.541010767,5.23563044,1.224308836,2.494543553,2.001706878,6.040496517,6.211957613,0,0,0.593841632,0
102,1743,1691,1426,0.02983362,44999.16441,100510.2638,1222.65501,2228.911078,15,5.564456974,2.698301004,4.967608555,0.280229362,0.80646782,38.01966019,0.701465869,3.479431339,36.6,1.278778588,3.850629987,9,5.286458333,1.641335825,44.5,28.50461643,37.52631579,27.06885649,0.879942547,1.218265184,0,0,0,0,0,0,0,0,0.283333333,0,0.453284256,1.324867868,0,0,0.228614208,0.558904231,0.412535076,0,0,1.990035066,1.572340639,1.127320616,1.47412098,1.102969039,0,0,2.350033826,0.733351553,1.155371303,0.565484792,1.190967776,0.611863451,0.2,0.375119991,2.144179981,0.521371026,3.357239857,1.68018032,0,2.369381665,3.081307834,1.097898546,4.98354991,0.9183688,0.121277785,5.131911076,0,0,0,0.543096015,0
103,1824,1739,1472,0.046600877,47219.68265,103416.4913,1491.112744,2649.106959,15,5.747618532,2.896845826,4.995685923,0.310585296,0.860823101,36.6,0.817496022,4.147389049,36.6,1.452361271,4.582706236,10,5.817708333,1.874471858,45.76315789,28.90313606,38.73684211,27.8432494,1.181571198,1.768750123,0,0,1.134011796,0.557568275,0,0,0,0,0,0,0.178947368,0,0,0.658139878,0.465027747,0.382057608,0.391390123,0,0,6.464278537,0.17802694,0.878630833,1.66029391,1.148504539,0,0,3.623520417,0.2677524,0.460722884,0.839696198,0.736823311,0.759589902,0.065425286,0.130703482,0.992341752,0.485757486,3.20066808,2.601339064,1.7,1.684776521,3.690624542,4.030251263,4.517149147,2.282018034,0.312002716,8.206582302,3.212366364,0,0,0.519779793,0
